QCM || Question 1 ||  Dans le cas de l'action de stimuli physiologiques en excès, les cellules ne réagissent pas  |  La réponse cellulaire à l'agression dépend de l'intensité et de la durée d'action de l'agent impliqué  |  Les  réversibles aiguës présentent des changements de la différenciation cellulaire |  L'incapacité d'une cellule à s'adapter à un stimulus provoque la mort cellulaire  |  La réponse cellulaire à l'agression est identique pour tous les types cellulaires  |  La lésion est une altération morphologique cellulaire causée par de divers stimuli pathologiques  |  La cellule réagit à l'agression, modifiant son métabolisme et sa structure pour survivre  |  La nécrose est la première manifestation survenant dans la cellule sous l'action d'un agent pathogène d'intensité réduite  |  La réponse cellulaire à l'agression dépend de type cellulaire  |  Dans les  chroniques réversibles ne se produit aucun changement dans la structure cellulaire 
QCM || Question 113 ||  Petites embolies multiples, récurrentes au niveau du poumon peuvent provoquer la mort subite  |  L'embolie amniotique résulte de la rupture des veines utérines au moment de l'accouchement |  C'est le résultat de la phagocytose  |  La thromboembolie peut être pulmonaire ou systémique (artérielle)  |  C'est une forme passive d'érythrodiapédèse  |  Représente la coagulation du sang après la mort  |  La forme la plus rare est la thromboembolie  |  Cʼest la migration intravasculaire d'une masse solide, liquide ou gazeuse  |  Dans un défaut septal (DSA, DSV) on peut avoir une embolie paradoxale  |  Lʼembolie lipidique provoque embolie pulmonaire et insuffisance pulmonaire 
QCM || Question 114 ||  L'infarctus pulmonaire récent est blanc, dur et déprimé - cicatrice triangulaire rétractée  |  Est causé par lʼoblitération complète et brutale de la circulation dans un organe  |  Lʼinfarctus blanc affecte l'intestin grêle plus fréquemment  |  C'est une zone de nécrose post-ischémique aiguë  |  Dans les organes à double circulation les infarctus sont hémorragiques ou rouges  |  Au niveau du cœur, la forme récente se présente sous forme de fibrose ischémique myocardique  |  Cʼest une atrophie de type ischémique par diminution de lʼapport sanguin |  Dans les organes à circulation artérielle terminale les infarctus sont blancs  |  Cʼest une zone circonscrite de nécrose ischémique 
QCM || Question 115 ||  Peut-être régional ou circonférentiel  |  Le cytoplasme des fibres nécrosées est pâle, macrovésiculaire  |  Les fibres myocardiques nécrosées montre plusieurs noyaux en fer à cheval  |  La cause la plus fréquente est la rupture d'un anévrisme de l'aorte descendante  |  Dans les premières 12 heures la zone nécrosée est blanche et dure (cicatrice retractée)  |  Peut-être sous-endocardique ou transmural  |  Après plusieurs semaines la zone de nécrose sera progressivement remplacée par une zone hémorragique  |  Cʼest une nécrose de Coagulation conservant l'architecture du tissu | Dans la majorité des cas, l'occlusion de l'artère coronaire résulte du développement d'un thrombus sur une plaque d'athérome |  Foyer de nécrose ischémique circonscrit (> 2,5 cm) dont la circulation coronarienne est soudainement interrompue 
QCM || Question 116 ||  La plaque d'athérosclérose contient des triglycérides  |  La plaque d'athérosclérose est située dans l'intima odontogènes du vaisseau  |  C'est une maladie artérielle  |  La plaque d'athérosclérose est située dans l'adventice du vaisseau  |  Intéresse les capillaires  |  Intéresse les artères de type musculaire (coronaires, cérébrales) |  Elle intéresse l'épicarde  |  C'est une maladie veineuse  |  Intéresse les grosses artères de type élastique (aorte, iliaque)  |  La plaque d'athérosclérose affecte secondairement la média 
QCM || Question 117 ||  La plaque fibro-lipidique (athéromateuse) est la lésion caractéristique  |  Les points lipidiques et les stries lipidiques représentent les  initiales de l'athérosclérose  |  La plaque athéromateuse calcifiée a des bords anfractueux et des dépôts granuleux jaunes en surface  |  La plaque thrombosées se développe par la rupture des capillaires de néoformation aux angles des plaques  |  La plaque ulcérée présente des dépôts caséeux en surface  |  La plaque ulcérée est une complication de l'athérosclérose  |  L'hémorragie intraplaque est la lésion initiale de l'athérosclérose  |  L'hémorragie intraplaque peut apparaitre par la destruction de la chape fibreuse sous endothéliale  |  Les points lipidiques représentent des accumulations de lipides extracellulaires |  La plaque calcifiée a l'apparence et la consistance d'une coquille d'œuf 
QCM || Question 118 ||  Hémorragie intraplaque  |  Plaque purulente  |  Plaque séreuse  |  Plaque ulcérée  |  Points lipidiques  |  Stries lipidiques  |  Anévrisme  |  Plaque thrombosée  |  Plaque pseudomembraneuse  |  Plaque calcifiée 
QCM || Question 119 ||  Les vaisseaux cérébraux les plus fréquemment touchés sont les vaisseaux du polygone de Willis  |  Les vaisseaux fréquemment touchés sont les lymphatiques  |  Les vaisseaux sont sinueux, irréguliers, à paroi épaisse  |  Les plaques athéroscléreuses cérébrales, à caractère sténosé, provoquent l'apparition de leptoméningite  |  Elle touche le plus souvent les vaisseaux veineux  |  Peut provoquer une ischémie chronique  |  Les plaques d'athérosclérose cérébrale non-compliquées provoquent un hématome sous dural  |  Elle affecte principalement les ventricules latéraux |  Lésion de lʼintima des artères de moyen calibre - artères musculaires  |  Les artères affectées en coupe transversale gardent la lumière ouverte 
QCM || Question 120 ||  Histologiquement on observe un matériel nécrotique sans architecture cellulaire ou tissulaire  |  La cause la plus fréquente est l'hyperplasie physiologique  |  Les fibres myocardiques nécrosées montrent des noyaux hypertrophiés  |  Il y a une perte des striations et du noyau au niveau des cellules nécrosées  |  Atteint habituellement le ventricule gauche  |  Cʼest une nécrose de coagulation de cause ischémique  |  Les fibres musculaires nécrosées sont homogénisées, avec le cytoplasme hyperéosinophile  |  L'emplacement le plus courant est l'oreillette droite  |  La zone nécrosée se régénère complètement au cours des 12 premières heures  |  La nécrose tissulaire se présente comme une zone de nécrose structurée 
QCM || Question 121 ||  Cʼest une accumulation focale de cholestérol dans lʼintima artériel  |  Elle est associée à une hyperplasie des lames élastiques de la paroi vasculaire  |  L'athérome rétrécit la lumière et produit une ischémie chronique  |  Elle n'apparaît que dans le cœur  |  L'anévrisme est une complication immédiate de la plaque d'athérosclérose  |  Elle intéresse le péricarde  |  Les plaques athéromateuses sont situées de préférence au niveau des bifurcations artérielles  |  Représente une lésion réversible chronique par accumulation des lipides  |  Elle métastase par voie lymphatique  |  Les plaques athéromateuses sont situées de préférence au niveau de lʼorigine des collatérales 
QCM || Question 122 ||  Peut-être compliquée avec insuffisance cardiaque chronique  |  Les  cardiaques sont causées par des anticorps  |  La cause la plus fréquente est l'athérosclérose  |  Cʼest est une maladie de type auto-immune  |  Macroscopiquement on observe des  ulcéro – végétantes  |  On l'appelle aussi endocardite adénomateuse  |  Microscopiquement on observe des thrombus fibrino-plaquettaires septiques  |  Peut se compliquer avec perforations, ruptures des valves et des cordages  |  Se produit sur des valves normales  |  Est déterminée par des germes très virulents comme Staphylococcus aureus 
QCM || Question 123 ||  Cʼest une complication dʼinfection occulte (discrète)  |  Les thrombus fibrino-plaquettaires sont situés en surface de l'épicarde  |  Macroscopiquement on observe des  végétantes  |  Est déterminée par des micro-organismes à faible virulence comme Streptococcus viridans ou des champignons |  Elle est favorisée par l'athérosclérose cérébrale  |  Se produit sur des valves antérieurement lésées  |  Peut se compliquer avec une insuffisance valvulaire aiguë  |  On l'appelle aussi endocardite rhumatismale  |  Elle affecte initialement le myocarde  |  Peut se compliquer avec une insuffisance cardiaque chronique 
QCM || Question 124 ||  Ils ne donnent pas de complications à distance  |  Les végétations occupent les commissures et les lignes d'occlusion valvulaires  |  Sont la conséquence de la coagulation du sang dans les vaisseaux artériels |  Ce sont des inflammations granulomateuses du myocarde  |  Affectent les vaisseaux de type musculaire  |  Les endocardites aiguës sont ulcéro-végétantes  |  Elles peuvent être subaiguës et aiguës  |  Les endocardites subaiguës sont végétantes  |  Les végétations sont friables, étendues, volumineuses (5-20mm), irrégulières, gris-rougeâtres  |  La caractéristique est la présence de granulome tuberculeux 
QCM || Question 125 ||  Dans l'interstitium, l'infiltrat inflammatoire est à prédominance purulente  |  Elle peut se compliquer avec une endocardite rhumatismale  |  Infiltrat inflammatoire est interstitiel, diffus  |  On peut observer une nécrose myocytaire focale  |  Cʼest une inflammation d'étiologie virale  |  Un infiltrat inflammatoire sérofibrineux est présent de manière transmurale  |  Griffe dʼun micro-organisme le plus souvent bactérien, rarement fongique sur lʼendocarde  |  Peut provoquer des abcès septiques  |  Cʼest une inflammation mononucléaire  |  Les fibres myocardiques présentent des  dégénératives 
QCM || Question 126 ||  Cʼest une maladie très contagieuse causée par le virus ourlien  |  Lʼinflammation atteinte tout un lobe  |  Elle est aussi appelée pneumonie atypique  |  L'exsudat inflammatoire est localisé dans les alvéoles pulmonaires  |  Généralement est due à Clostridium difficile  |  C'est une maladie auto-immune  |  Les altérations morphologiques passent classiquement par 4 stades  |  Cʼest une inflammation aiguë exsudative  |  C'est une inflammation chronique non spécifique  |  Streptococcus pneumoniae est l'agent étiologique dans plus de 95% 
QCM || Question 127 ||  Au stade de l'hépatisation rouge dans les alvéoles on trouve un exsudat inflammatoire fibrineux |  Au stade de l'hépatisation rouge dans les alvéoles on trouve un exsudat hémorragique |  Le stade d'hépatisation rouge se développe sur une métaplasie squameuse  |  La résolution est caractérisée par la formation dʼabcès  |  Au stade de l'hépatisation grise dans les alvéoles on trouve un exsudat inflammatoire purulent  |  Le stade de l'hépatisation rouge est le deuxième stade de la pneumonie lobaire  |  Au stade de congestion dans les alvéoles on trouve un exsudat inflammatoire séreux  |  Le stade de l'hépatisation grise est le troisième stade de la pneumonie lobaire  |  Le troisième stade de la pneumonie lobaire est lʼhépatisation jaune 
QCM || Question 128 ||  Dans le stade de congestion le lobe est tuméfié, rouge-violacé, à la surface de coupe sʼéchappe un liquide spumeux séro-sanguinolent  |  Une des complications est la carnification pulmonaire  |  Au stade de congestion, le lobe pulmonaire est atrophié, ferme à la palpation |  Dans le stade dʼhépatisation rouge, le lobe est rouge-brun, compact, prend la consistance du foie, sèche à la surface de la coupe  |  La carnification pulmonaire désigne la régénération de l'épithélium bronchique  |  L'hépatisation jaune est la complication caractérisée par la formation d'abcès  |  Dans le stade dʼhépatisation rouge on a une cicatrice triangulaire avec une base sous-pleurale  |  Dans le stade de résolution, le poumon est volumineux, pâle, à la compression prend le godet |  Dans le stade dʼhépatisation grise, le tissu pulmonaire est grisâtre, à la coupe sʼéchappe un liquide trouble  |  Cʼest une maladie pulmonaire professionnelle irréversible 
QCM || Question 129 ||  Est une inflammation aiguë exsudative  |  Elle débute au niveau de la plèvre et sʼétend aux bronches  |  Lʼinflammation débute au niveau des bronches et sʼétend aux alvéoles adjacentes  |  Représente un épaississement global des parois des composants de l'arbre bronchique  |  Cʼest une augmentation permanente et irréversible du calibre des bronches sous-segmentaires  |  Elle est caractérisée par des foyers de condensation du parenchyme séparés par des portions de tissu sain  |  C'est une variante de la pneumonie lobaire  |  Cʼest une variante de bronchectasie  |  Elle est aussi appelée pneumonie lobulaire  |  Est plus fréquente chez les enfants et les vieillards 
QCM || Question 130 ||  L'étiologie est virale  |  L'inflammation envahit les alvéoles environnantes  |  L'exsudat purulent se trouve dans les lumières et dans les parois des bronchioles  |  Au niveau de lobes inférieurs il y a des nodules fibreux (1-3cm), blanc-nacrés  |  Les foyers de condensation sont bilatéraux et plus fréquemment au niveau des lobes inférieurs |  Elle est le plus souvent localisée à l'apex pulmonaire  |  Dans les paroi des bronchioles on peut observer une fibrose à disposition « tourbillonnante» |  On a l'exsudat séro-fibrineux dans la lumière et dans les parois des bronches  |  Les foyers de condensation sont séparés par un parenchyme pulmonaire aéré  |  La densification du parenchyme se développe autour des bronches entreprises 
QCM || Question 131 ||  L'infiltrat inflammatoire est localisé dans la paroi alvéolaire  |  C'est une inflammation mononucléaire  |  Cʼest une inflammation aiguë du parenchyme pulmonaire  |  La lumière alvéolaire contient un exsudat spumeux  |  Les noyaux présentent des mitoses atypiques  |  L'étiologie comprend Mycoplasma pneumoniae, VRS, virus influenza et parainfluenza, adénovirus, rhinovirus  |  Le poumon est condensé, rouge violacé, gélatineux à la coupe  |  On peut observer une bronchiolite aiguë nécrosante  |  Se manifeste par un œdème pulmonaire hémorragique  |  Les cellules alvéolaires présentent des atypies nucléaires 
QCM || Question 132 ||  Cʼest la tumeur de blastème métanéphrogène (métanéphros primitif)  |  Est une tumeur polaire, arrondie, bien limitée (pseudo-capsule)  |  Cʼest un carcinome à cellules claires  |  C'est une variante du tératome solide mature  |  Cʼest une tumeur maligne du rein la plus fréquente chez lʼadulte  |  La localisation préférentielle est au niveau des gonades  |  Cʼest une tumeur bénigne du rein la plus fréquente chez lʼadulte  |  C'est un lipome localisé dans le hile rénal  |  Le cytoplasme des cellules tumorales est chargé de glycogène et de lipides  |  Elle est jaunâtre avec remaniements hémorragiques et nécrotiques 
QCM || Question 133 ||  Blanc-grisâtre avec des foyers nécrotico-hémorragique et kystique  |  Dans les ovaires on l'appelle kyste dermoïde  |  Est associé à des calculs biliaires  |  Tumeur maligne du rein la plus fréquente chez lʼenfant (1-4 ans)  |  Prend naissance dans l'épithélium bronchique  |  Tumeur de blastème métanéphrogène (métanéphros primitif)  |  C'est une tumeur bénigne du tissu musculaire strié  |  Prend naissance dans l'épithélium transitionnel  |  Tumeur hilaire bien limitée, compressive sur le tissu rénal  |  Microscopiquement a 3 types de tissu : blastème, épithélium et stroma
QCM || Question 135 ||  C'est une tumeur bénigne qui prend naissance dans l'urothélium  |  Représente la distension du bassinet et des calices  |  Le parenchyme rénal est atrophié  |  Peut-être causé par une obstruction urétérale  |  La cause la plus fréquente est l'hypertension artérielle  |  C'est une maladie héréditaire à transmission autosomique dominante  |  Représente l'accumulation de mucus dans les glomérules  |  C'est une atrophie de dénervation  |  Il s'agit d'une lésion chronique réversible  |  Est due à un obstacle sur les voies urinaires 
QCM || Question 136 ||  Peut conduire à la formation des abcès piléphlébitiques  |  Infection bactérienne du bassinet et du parenchyme rénal  |  Le rein peut être atteint par voie hématogène en cas de septicémie  |  Les glomérules sont hypercellularisés par la prolifération des cellules de la capsule rénale  |  La lithiase de la vésicule biliaire est une cause fréquente  |  Les abcès sous-capsulaires peuvent s'ouvrir dans la cavité pleurale  |  L'infection descendante est caractérisée par des abcès pyoémiques sous-capsulaires  |  Peut-être provoqué par un reflux vésico-urétéral  |  Macroscopiquement, on observe des nodules polycycliques  |  Dans l'infection ascendante la muqueuse pyélocalicielle est couverte d'un exsudat fibrino purulent 
QCM || Question 137 ||  Les agents étiologiques sont représentés par E. coli, Proteus, Pseudomonas  |  Est un exemple d'inflammation purulente  |  Présente des micro-abcès corticaux (exsudat purulent ± colonies microbiennes)  |  Dans les premiers stades, l'exsudat inflammatoire est riche en lymphocytes et plasmocytes  |  Les glomérules ne sont pas affectés  |  C'est une inflammation chronique avec tendance à la suppuration  |  Dans les tubules rénaux il y a des PNN, retrouvés dans l'urine comme cylindres leucocytaires |  Généralement est due à un pneumocoque  |  Exsudat inflammatoire est riche en mucus  |  C'est une inflammation granulomateuse 
QCM || Question 138 ||  C'est un carcinome épidermoïde  |  Présente en périphérie une pseudocapsule  |  C'est une tumeur épithéliale bénigne  |  On l'appelle aussi néphroblastome  |  C'est une tumeur épithéliale maligne  |  Touche le plus souvent les enfants  |  On l'appelle aussi tumeur de Grawitz  |  Se développe à partir des cellules épithéliales des tubes rénaux  |  Cʼest un adénocarcinome  |  Prend naissance dans l'épithélium transitionnel 
QCM || Question 139 ||  La muqueuse lésée est épaissie par l'hyperplasie du chorion  |  Peut se développe dans une muqueuse gastrique ectopique (diverticule de Meckel)  |  Cʼest une perte de substance profonde atteignant la muscularis mucosae, la sous-muqueuse et la tunique musculeuse  |  Au niveau de l'intestin, on l'appelle aussi gastrite érosive-hémorragique  |  Il est le plus souvent localisé au niveau du côlon et du rectum  |  C'est une entérocolite chronique idiopathique  |  Peut apparaître sur l'œsophage de Barrett  |  Peut apparaître sur anastomoses gastro-jéjunales  |  Le siège est 98% au niveau de l'estomac - territoire antropylorique (petite courbure) et duodénum proximal – bulbe  |  C'est une forme d'appendicite phlegmoneuse 
QCM || Question 140 ||  Base de lʼulcère est fibreuse, propre, ferme  |  Base large, recouverte d'un matériel fibrino-nécrotique et hémorragique, entourée par un bourrelet tumoral  |  Bords surélevés, réguliers  |  Ulcérations <1cm,  souvent multiples, rarement isolées  |  Perte de substance cratériforme, ovalaire ou ronde (2-4 cm)  |  Lésion limitée au niveau de la couche muqueuse  |  Présence des pseudomembranes adhérentes à la muqueuse gastrique  |  Plis convergent radiaires vers le cratère  |  La perte de substance est bien limitée  |  Hémorragies pétéchiales disséminées, distribuées dans toutes les régions de l'estomac 
QCM || Question 141 ||  Embolie septique |  Ulcère perforé dans la cavité péritonéale  |  Cancérisation  |  Hémorragie (hématémèse, méléna)  |  Sténose pylorique ou médiogastrique  |  Ulcère pénétrant dans les organes voisins  |  Formation de granulomes  |  Nécrose de caséification  |  Encapsulation  |  Lithiase biliaire 
QCM || Question 142 ||  Forme modérée - infiltrat inflammatoire riche en PNN, associe à large plage de nécrose  |  C'est une conséquence d'une insuffisance cardiaque globale  |  Forme légère - infiltrat inflammatoire lymphoplasmocytaire intralobulaire  |  Forme sévère - lame bordante hépatocytaire intacte, architecture lobulaire conservée  |  Dans la forme légère on a les espaces portes élargis, infiltrat inflammatoire à prédominance lymphocytaire, lame bordante hépatocytaire intacte  |  La forme modérée présente des  de piece meal necrosis ou hépatite d'interface, fibrose portale avec rares septa  |  L'étiologie peut être virale (VHB, VHC), auto-immune, toxique  |  Elle est due à l'action du suc gastrique  |  Inflammation et nécrose hépatocytaire avec modification des constantes biochimiques durant 6 mois minimum  |  La forme sévère présente des  de piece meal necrosis ou hépatite d'interface et fibrose en pont 
QCM || Question 143 ||  Stade finale des maladies chroniques du foie  |  Affection irréversible et diffuse du parenchyme hepatique  |  Perturbation des fonctions du foie, aboutissant à une insuffisance hépatique  |  Présence des nodules de régénération entourés de tissu fibreux  |  C'est une inflammation purulente diffuse du foie  |  Les  peuvent guérir spontanément  |  La forme localisée est appelée adénome hépatique  |  Présence d'un nodule encapsulé solitaire  |  Caractérisée par une fibrose cicatricielle qui désorganise l'architecture lobulaire normale  |  Désorganisation diffuse de la structure hépatique normale due à des nodule métastatiques 
QCM || Question 144 ||  Volume du foie diminué  |  Nodules > 3 mm de diamètre - cirrhose macronodulaire  |  Nodules > 10 cm de diamètre - cirrhose miliaire  |  Structure du foie remaniée, avec des nodules de régénération entourés de tissu fibreux |  Agrégats micronodulaires de macrophages activés (cellules épithélioïdes, cellules géantes multinucléées)  |  Les nodules de régénération sont délimités par des plaques athéromateuses |  Le foie est hyperplasique et mou  |  Surface externe du foie irrégulière, nodulaire  |  Exsudat qui comprend des polynucléaires normaux et altérés, débris nécrotiques, fibrine, flore microbienne  |  Nodules < 3 mm de diamètre - cirrhose micronodulaire 
QCM || Question 145 ||  Cʼest une tumeur maligne épithéliale  |  Il est situé dans l'intestin grêle  |  Est infiltrant en profondeur de la paroi (dépasse la musculaire muqueuse)  |  Se développent à partir de l'épithélium de la muqueuse gastrique  |  La microscopie montre des cellules tumorales malignes disposées dans des structures tubulaires irrégulières  |  Ne métastasent pas  |  C'est une tumeur nodulaire avec une pseudocapsule en périphérie  |  Origine sur foyers de métaplasie intestinale + dysplasie  |  C'est un adénocarcinome diffus  |  C'est une tumeur bénigne de l'épithélium intestinal 
QCM || Question 146 ||  Origine au niveau des glandes gastriques  |  Les cellules tumorales sécrètent mucus  |  Quand le mucus s'accumule extracellulaire on l'appelle carcinome mucineux  |  Désigne une tumeur embryonnaire  |  Origine sur foyers de métaplasie squameuse  |  Origine au niveau de la couche musculaire de la paroi gastrique  |  Lorsque le mucus reste intracellulaire, cʼest un carcinome à cellules en bague à chaton  |  Les cellules tumorales sécrètent matrice cartilagineuse  |  Il y a une infiltration diffuse de la paroi gastrique par la tumeur  |  Les tumeurs multiples, on l'appelle polypose 
QCM || Question 147 ||  Il peut être kératinisé ou non kératinisé  |  Il envahit la paroi en profondeur jusqu'au péritoine  |  Macroscopiquement apparaisse en saillie sur la surface de la muqueuse  |  Cʼest un adénome  |  La forme sessile a une base d'implantation large  |  Il peut envahir le pancréas  |  Cʼest une tumeur de l'épithélium glandulaire  |  Il métastase principalement le long des séreuses |  La forme pédiculé - forme de champignon, rattachés par un pédicule, zone en relief : prolifération adénomateuse  |  Prend la forme dʼun nodule encapsulé situé dans la paroi intestinale 
QCM || Question 148 ||  Peut-être ulcéro-végétant  |  La forme diffuse sʼappelle linite plastique  |  Peut-être nodulaire  |  Peut-être végétant  |  Peut-être multinodulaire  |  C'est un adénocarcinome  |  Peut-être ulcéré  |  Peut-être infiltrant  |  Peut présenter des nodules de régénération  |  Peut-être encapsulé 
QCM || Question 149 ||  Iléite - inflammation de la muqueuse gingivale  |  Sialadénite - inflammation de la muqueuse linguale  |  Chéilite – inflammation de la muqueuse des lèvres  |  Paréite – inflammation de la muqueuse jugale  |  Uranite – inflammation de la muqueuse du voile du palais  |  Pulpite - inflammation de la muqueuse du voile du palais  |  Conjonctivite - inflammation de la muqueuse des lèvres  |  Gingivite – inflammation de la muqueuse gingivale  |  Appendicite - inflammation de la muqueuse jugale  |  Glossite – inflammation de la muqueuse linguale 
QCM || Question 150 ||  Catarrhale  |  Fibrineuse  |  Tuberculeuse  |  Érythroplasique  |  Syphilitique  |  Histoplasmique  |  Gangréneuse  |  Actinomycosique  |  Purulente  |  Vésiculeuse /pustuleuse 
QCM || Question 151 ||  Congestion, œdème, exsudat séreux/muqueux avec de rares  PMN |  Inflammation aiguë des glandes salivaires  |  Muqueuse rouge, œdémateuse, recouverte d'exsudat muqueux  |  Inflammation sarcoïdosique de la cavité buccale |  Exsudat lymphoplasmocytaire  |  Inflammation chronique de la cavité buccale  |  Dans la scarlatine on a la langue "framboise", "laquée"  |  Inflammation aiguë des amygdales palatines  |  Inflammation aiguë de la cavité buccale  |  Dans la rougeole on a le signe de Koplik 
QCM || Question 152 ||  La lésion est bien limitée, encapsulée, avec de cavités kystiques  |  Stomatite gangréneuse - muqueuse brun verdâtre, saignante, ulcérations cratériformes recouvertes d'un exsudat fétide et gris  |  Stomatite vésiculeuse/pustuleuse - vésicules à contenu clair ou purulent  |  Stomatite fibrineuse (pseudomembraneuse) - muqueuse est ulcérée, recouverte de fausses membranes  |  Stomatite purulente - abcès ou phlegmon  |  Couche de kératine épaissie (hyperkératose)  |  Siègent le plus souvent dans la parotide (70-80%)  |  Infiltrat inflammatoire avec des cellules inflammatoires mononucléées ± follicule lymphoïde  |  La dégénérescence maligne est assez fréquente  |  Stomatite vésiculeuse/pustuleuse → ulcération → érosions recouvertes de dépôts blanchâtres avec du matériel nécrotique (aphtes) 
QCM || Question 153 ||  La forme localisée est appelée phlegmon  |  L'évolution est rapide  |  La forme nodulaire est appelée empyème  |  Causes : diabète, troubles hormonaux, irradiation, tabagisme, mauvaise hygiène  |  Infiltrat inflammatoire riche en PNN  |  Infiltrat inflammatoire lympho-plasmocytaire  |  La forme non spécifique s'appelle abcès  |  Peuvent être spécifique et non spécifique  |  Présentent des zones de fibrose  |  Atrophie / hypertrophie de la muqueuse buccale 
QCM || Question 154 ||  Stomatite tuberculeuse  |  Stomatite histoplasmosique  |  Stomatite actinomycosique  |  Stomatite syphilitique  |  Stomatite purulente  |  Stomatite catarrhale  |  Stomatite vésiculeuse  |  Stomatite pustuleuse  |  Stomatite fibrineuse |  Stomatite sarcoïdosique 
QCM || Question 155 ||  Risque de malignité 5-6%  |  Épaississement épithélial avec acanthose et hyperkératose ± dysplasie légère, modérée, sévère  |  Principale lésion précancéreuse de la cavité buccale  |  Plaque blanche, "tache", qui ne s'élimine pas à l'essuyage, diamètre 5 mm  |  On l'appelle aussi naevus mélanocytaire  |  C'est une tumeur nodulaire encapsulée  |  C'est une réaction granulomateuse avec tendance à la suppuration et à la fistulisation  |  C'est une maladie génétique  |  Localisations : versant muqueux lèvre inférieure, langue, muqueuse jugale, pan-orale  |  Se caractérise par une prolifération tumorale de leucocytes 
QCM || Question 156 ||  Est appelée aussi la fibrose orale sous-muqueuse  |  Épithélium sans kératine atrophique, avec dysplasie épithéliale, microvascularisation sous jacente évidente et inflammation chronique  |  Lésion précancéreuse de la cavité orale  |  Caractérisée par une augmentation progressive de la fibrose dans la cavité orale  |  Muqueuse blanche, fibreuse, rigide, ± inflammation  |  Tumeur vasculaire maligne  |  Fibrose sous-épithéliale, hyalinisation, infiltrat inflammatoire  |  Est appelée aussi érythroplasie de Queyrat  |  Elle peut être associée à une leucoplasie  |  Lésion bien définie, aspect dʼune macule/plaque érythémateuse, consistance molle, indolore 
QCM || Question 157 ||  De préférence située au niveau du palais  |  La principale lésion précancéreuse de la lèvre  |  Cʼest une inflammation de la muqueuse linguale  |  Localisation : 95% lèvre inférieure  |  Due à l'exposition aux rayons UV  |  Est causée par lʼActicomyces israelii  |  Présente des granulomes avec tendance à la suppuration et à la fistulisation  |  Atrophie lisse pâle de la demi-muqueuse de la lèvre, avec un passage flou vers la zone cutanée |  Épithélium atrophique, avec hyperkératose ± dysplasie épithéliale, élastose du collagène dermique 
QCM || Question 158 ||  Papillomes dus au HPV s'appellent verrue vulgaire (jonction cutanéo-muqueuse lèvre, langue)  |  Il métastase fréquemment dans les ganglions sous-claviculaires  |  Tumeur épithéliale bénigne |  L'épithélium proliféré est atrophique et hyalinisé  |  Papillomes dus au HPV s'appellent condylome acuminé (transmission sexuelle)  |  Localisation : langue, lèvres, palais, muqueuse buccale, amygdales, luette  |  Il est aussi appelé polype adénomateux  |  La tumeur est invasive dans les tissus environnants  |  Microscopie : aspect papillaire, épithélium pavimenteux proliféré soutenu par des axes conjonctivo-vasculaires ± acanthose, hyperkératose, parakératose  |  Il est aussi appelé condyloma lata 
QCM || Question 159 ||  Cʼest une complication de la carie de l'émail  |  Tumeur exophytique (végétante) ou endophytique (infiltrante, ulcérée)  |  Ne donnent pas des métastases  |  Tumeur bénigne d'origine épithéliale  |  Tumeur conjonctive la plus fréquente  |  Leucoplasie, érythroplasie, érythroleucoplasie précèdent le processus tumoral malin  |  Se développe sur un polype adénomateux préexistant  |  Îlots tumoraux avec/sans kératinisation (globes cornés, perles kératosiques) et stroma associé  |  Tumeur maligne la plus fréquente  |  Dissémination : lymphatique (ganglions lymphatiques régionaux), hématogène (poumons, foie, os) 
QCM || Question 160 ||  Evolution : infiltre le plancher buccal avec la fixation de la langue, l'invasion des amygdales |  Macroscopie : végétant, ulcéré  |  C'est un carcinome basocellulaire  |  C'est une forme d'adénome  |  Localisation : 2/3 postérieur de la langue, bords latéraux  |  Cʼest un adénocarcinome  |  Cʼest un carcinome squamocellulaire  |  Macroscopie : nécrose de caséification et cytostéatonécrose  |  Métastases : ganglions sous-maxillaires et jugulaires 
QCM || Question 161 ||  On lʼappelle aussi tumeur de Grawitz  |  C'est une forme fréquente de lymphome  |  Localisation : plancher antérieur, à partir du frein lingual  |  20% des carcinomes buccaux  |  Évolution lente et locale  |  Bien limité par une capsule fibreuse à la périphérie  |  On l'appelle aussi mucocèle  |  Extension : périoste de la mandibule, infiltre la face ventrale de la langue, les glandes sous maxillaires et sublinguales |  Facteurs favorisants : alcool, tabac  |  Métastases : ganglions sous-maxillaires, jugulaire profond 
QCM || Question 162 ||  C'est une forme de carcinome squamocellulaire  |  Microscopie : kyste délimité par du tissu cartilagineux  |  C'est une tumeur épithéliale maligne |  C'est une forme de carcinome adénoïde kystique  |  Au niveau de la muqueuse palatine il s'agit d'un sarcome  |  Macroscopie : végétant / ulcéré  |  Évolution : envahissement profond des structures osseuses, envahissement du palais mou et du nasopharynx  |  La membrane basale est intacte  |  5-6% des carcinomes de la muqueuse buccale  |  C'est une forme d'inflammation catarrhale 
